ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
9.73004;0.63925;-0.69192;9.76044;0.51288;-0.80068;-0.06872;0.12637;0.12312;-1.18874;-0.14172;0.16982;-35.22;21.84;8.34;12.067;-2.856;-94.747;6176;2021-02-12 15:48:01:844
9.65582;0.65841;-0.69192;9.76044;0.51288;-0.80068;-0.06872;0.12637;0.12312;-1.14782;-0.08308;0.1405;-34.92;21.3;10.92;19.528;-2.998;-94.69;6227;2021-02-12 15:48:01:895
9.65582;0.65841;-0.69192;9.76226;0.53365;-0.76417;-0.08489;0.12475;0.07943;-1.14782;-0.08308;0.1405;-34.92;21.3;10.92;19.528;-2.998;-94.69;6276;2021-02-12 15:48:01:944
9.65582;0.65841;-0.69192;9.76226;0.53365;-0.76417;-0.08489;0.12475;0.07943;-1.0849;-0.00916;0.13317;-34.5;20.22;13.62;27.328;-3.119;-94.476;6327;2021-02-12 15:48:01:995
9.67497;0.6608;-0.67995;9.76743;0.52043;-0.70489;-0.09246;0.15473;0.02255;-1.0849;-0.00916;0.13317;-34.5;20.22;13.62;27.328;-3.119;-94.476;6377;2021-02-12 15:48:02:045
9.70131;0.68953;-0.68474;9.76743;0.52043;-0.70489;-0.09246;0.15473;0.02255;-1.01159;0.05192;0.14416;-34.5;20.22;13.62;27.328;-3.119;-94.476;6427;2021-02-12 15:48:02:095
9.70131;0.68953;-0.68474;9.77299;0.50759;-0.63367;-0.10999;0.18434;-0.05586;-1.01159;0.05192;0.14416;-33.42;17.34;16.32;35.872;-3.042;-94.128;6478;2021-02-12 15:48:02:146
9.71088;0.71587;-0.68714;9.77299;0.50759;-0.63367;-0.10999;0.18434;-0.05586;-1.01159;0.05192;0.14416;-33.42;17.34;16.32;35.872;-3.042;-94.128;6527;2021-02-12 15:48:02:195
9.71088;0.71587;-0.68714;9.77857;0.4908;-0.55599;-0.06529;0.23943;-0.14551;-0.91691;0.08369;0.1631;-34.38;16.5;16.5;38.159;-2.967;-93.71;6579;2021-02-12 15:48:02:247
9.73482;0.72305;-0.68235;9.77857;0.4908;-0.55599;-0.06529;0.23943;-0.14551;-0.91691;0.08369;0.1631;-34.38;16.5;16.5;38.159;-2.967;-93.71;6627;2021-02-12 15:48:02:295
9.73482;0.72305;-0.68235;9.7808;0.48869;-0.51714;-0.02204;0.23915;-0.17957;-0.81062;0.07208;0.17165;-33.06;15.6;17.76;42.573;-2.856;-93.027;6676;2021-02-12 15:48:02:344
9.76595;0.73023;-0.70629;9.7808;0.48869;-0.51714;-0.02204;0.23915;-0.17957;-0.81062;0.07208;0.17165;-33.06;15.6;17.76;42.573;-2.856;-93.027;6727;2021-02-12 15:48:02:395
9.76595;0.73023;-0.70629;9.78077;0.49054;-0.51597;0.00194;0.25645;-0.17356;-0.81062;0.07208;0.17165;-33.06;15.6;17.76;42.573;-2.856;-93.027;6777;2021-02-12 15:48:02:445
9.78989;0.7422;-0.66559;9.78077;0.49054;-0.51597;0.00194;0.25645;-0.17356;-0.70433;0.0336;0.15882;-33.18;13.98;20.46;49.3;-2.867;-93.02;6827;2021-02-12 15:48:02:495
9.78989;0.7422;-0.66559;9.77916;0.4993;-0.53779;0.03228;0.25488;-0.13738;-0.70433;0.0336;0.15882;-33.18;13.98;20.46;49.3;-2.867;-93.02;6876;2021-02-12 15:48:02:544
9.79229;0.76136;-0.66319;9.77916;0.4993;-0.53779;0.03228;0.25488;-0.13738;-0.5846;-0.02627;0.12095;-33.12;12.84;19.2;49.387;-2.918;-93.148;6927;2021-02-12 15:48:02:595
9.79229;0.76136;-0.66319;9.77554;0.51937;-0.58267;0.03351;0.24678;-0.10686;-0.5846;-0.02627;0.12095;-33.12;12.84;19.2;49.387;-2.918;-93.148;6976;2021-02-12 15:48:02:644
9.79947;0.76614;-0.68953;9.77554;0.51937;-0.58267;0.03351;0.24678;-0.10686;-0.5846;-0.02627;0.12095;-33.12;12.84;19.2;49.387;-2.918;-93.148;7027;2021-02-12 15:48:02:695
9.79947;0.76614;-0.68953;9.76965;0.55342;-0.64654;0.01066;0.21512;-0.04299;-0.45937;-0.07391;0.06781;-32.52;12.3;19.92;52.544;-3.036;-93.411;7077;2021-02-12 15:48:02:745
9.77313;0.78051;-0.69671;9.76965;0.55342;-0.64654;0.01066;0.21512;-0.04299;-0.45937;-0.07391;0.06781;-32.52;12.3;19.92;52.544;-3.036;-93.411;7127;2021-02-12 15:48:02:795
9.77313;0.78051;-0.69671;9.76262;0.60022;-0.70806;-0.02062;0.16832;0.00896;-0.34453;-0.10385;0.01955;-32.1;10.8;19.98;54.221;-3.235;-93.786;7177;2021-02-12 15:48:02:845
9.75877;0.76614;-0.68474;9.76262;0.60022;-0.70806;-0.02062;0.16832;0.00896;-0.34453;-0.10385;0.01955;-32.1;10.8;19.98;54.221;-3.235;-93.786;7226;2021-02-12 15:48:02:894
9.75877;0.76614;-0.68474;9.75371;0.65289;-0.78056;-0.03564;0.13001;0.06709;-0.2138;-0.09896;-0.01405;-31.26;9.3;20.28;57.458;-3.817;-94.575;7276;2021-02-12 15:48:02:944
9.73004;0.7829;-0.7015;9.75371;0.65289;-0.78056;-0.03564;0.13001;0.06709;-0.2138;-0.09896;-0.01405;-31.26;9.3;20.28;57.458;-3.817;-94.575;7332;2021-02-12 15:48:03:000
9.73004;0.7829;-0.7015;9.74695;0.69915;-0.82373;-0.04564;0.06939;0.11026;-0.2138;-0.09896;-0.01405;-31.26;9.3;20.28;57.458;-3.817;-94.575;7377;2021-02-12 15:48:03:045
9.67976;0.7829;-0.71826;9.74695;0.69915;-0.82373;-0.04564;0.06939;0.11026;-0.09713;-0.07269;-0.02199;-31.02;9.0;20.4;56.878;-4.088;-94.831;7427;2021-02-12 15:48:03:095
9.67976;0.7829;-0.71826;9.74184;0.73501;-0.85249;-0.10039;0.02395;0.11986;-0.09713;-0.07269;-0.02199;-31.02;9.0;20.4;56.878;-4.088;-94.831;7477;2021-02-12 15:48:03:145
9.64145;0.77812;-0.73741;9.74184;0.73501;-0.85249;-0.10039;0.02395;0.11986;0.03115;-0.00672;-0.00672;-30.9;8.52;21.06;57.903;-4.298;-95.001;7526;2021-02-12 15:48:03:194
9.64145;0.77812;-0.73741;9.74144;0.74407;-0.84917;-0.07126;0.01968;0.12373;0.03115;-0.00672;-0.00672;-30.9;8.52;21.06;57.903;-4.298;-95.001;7576;2021-02-12 15:48:03:244
9.64384;0.77572;-0.75417;9.74144;0.74407;-0.84917;-0.07126;0.01968;0.12373;0.15394;0.05315;0.02199;-30.9;8.52;21.06;57.903;-4.298;-95.001;7626;2021-02-12 15:48:03:294
9.64384;0.77572;-0.75417;9.74654;0.72205;-0.80873;-0.07636;0.02494;0.0809;0.15394;0.05315;0.02199;-31.02;8.58;21.12;57.853;-4.351;-94.982;7677;2021-02-12 15:48:03:345
9.663;0.75657;-0.74939;9.74654;0.72205;-0.80873;-0.07636;0.02494;0.0809;0.15394;0.05315;0.02199;-31.02;8.58;21.12;57.853;-4.351;-94.982;7726;2021-02-12 15:48:03:394
9.67736;0.76136;-0.73502;9.75374;0.69157;-0.7461;-0.07638;0.06978;0.01108;0.54489;0.13378;-0.00122;-30.54;9.36;21.12;58.219;-4.222;-94.743;7777;2021-02-12 15:48:03:445
9.67736;0.76136;-0.73502;9.75374;0.69157;-0.7461;-0.07638;0.06978;0.01108;0.54489;0.13378;-0.00122;-30.54;9.36;21.12;58.219;-4.222;-94.743;7827;2021-02-12 15:48:03:495
9.71088;0.76375;-0.75896;9.75546;0.70733;-0.70787;-0.04458;0.05642;-0.0511;0.64385;0.1741;0.01161;-31.32;10.92;19.8;53.073;-4.136;-94.15;7876;2021-02-12 15:48:03:544
9.71088;0.76375;-0.75896;9.75546;0.70733;-0.70787;-0.04458;0.05642;-0.0511;0.64385;0.1741;0.01161;-31.32;10.92;19.8;53.073;-4.136;-94.15;7928;2021-02-12 15:48:03:596
9.73722;0.72544;-0.7446;9.75727;0.70412;-0.6858;-0.02005;0.02132;-0.0588;0.64385;0.1741;0.01161;-31.32;10.92;19.8;53.073;-4.136;-94.15;7977;2021-02-12 15:48:03:645
9.73722;0.72544;-0.7446;9.75727;0.70412;-0.6858;-0.02005;0.02132;-0.0588;0.72815;0.17104;0.00611;-31.8;10.98;19.86;52.957;-4.117;-94.02;8027;2021-02-12 15:48:03:695
9.77313;0.72784;-0.74699;9.76458;0.66945;-0.61262;0.00855;0.05839;-0.13437;0.72815;0.17104;0.00611;-31.8;10.98;19.86;52.957;-4.117;-94.02;8077;2021-02-12 15:48:03:745
9.77313;0.72784;-0.74699;9.76458;0.66945;-0.61262;0.00855;0.05839;-0.13437;0.79168;0.14294;-0.01466;-31.68;12.48;19.56;51.59;-3.914;-93.59;8126;2021-02-12 15:48:03:794
9.78271;0.70629;-0.77093;9.76503;0.66344;-0.61196;0.01768;0.04285;-0.15897;0.79168;0.14294;-0.01466;-31.68;12.48;19.56;51.59;-3.914;-93.59;8176;2021-02-12 15:48:03:844
9.78271;0.70629;-0.77093;9.76503;0.66344;-0.61196;0.01768;0.04285;-0.15897;0.84483;0.08919;-0.04276;-31.68;12.48;19.56;51.59;-3.914;-93.59;8227;2021-02-12 15:48:03:895
9.76116;0.67995;-0.77093;9.76245;0.6677;-0.64747;-0.00129;0.01226;-0.12346;0.84483;0.08919;-0.04276;-32.04;13.62;18.6;46.299;-3.879;-93.586;8277;2021-02-12 15:48:03:945
9.76116;0.67995;-0.77093;9.76245;0.6677;-0.64747;-0.00129;0.01226;-0.12346;0.84483;0.08919;-0.04276;-32.04;13.62;18.6;46.299;-3.879;-93.586;8327;2021-02-12 15:48:03:995
9.78031;0.69192;-0.79248;9.75911;0.67262;-0.69117;0.0212;0.0193;-0.10131;0.8827;0.03299;-0.06842;-33.3;15.0;17.34;40.533;-3.904;-93.794;8376;2021-02-12 15:48:04:044
9.78031;0.69192;-0.79248;9.75911;0.67262;-0.69117;0.0212;0.0193;-0.10131;0.8827;0.03299;-0.06842;-33.3;15.0;17.34;40.533;-3.904;-93.794;8427;2021-02-12 15:48:04:095
9.75158;0.65362;-0.80206;9.75354;0.68235;-0.75719;-0.00195;-0.02873;-0.04487;0.90164;-0.01772;-0.08247;-33.66;16.2;16.74;37.87;-3.99;-94.439;8477;2021-02-12 15:48:04:145
9.75158;0.65362;-0.80206;9.75354;0.68235;-0.75719;-0.00195;-0.02873;-0.04487;0.90164;-0.01772;-0.08247;-33.66;16.2;16.74;37.87;-3.99;-94.439;8527;2021-02-12 15:48:04:195
9.7444;0.66798;-0.79487;9.74743;0.68919;-0.82649;-0.00303;-0.02121;0.03162;0.90164;-0.01772;-0.08247;-33.66;16.2;16.74;37.87;-3.99;-94.439;8577;2021-02-12 15:48:04:245
9.7444;0.66798;-0.79487;9.74743;0.68919;-0.82649;-0.00303;-0.02121;0.03162;0.90713;-0.03848;-0.08613;-33.48;16.92;16.92;36.151;-4.03;-94.847;8627;2021-02-12 15:48:04:295
9.7037;0.65601;-0.83797;9.74331;0.68701;-0.87547;-0.03961;-0.031;0.0375;0.90713;-0.03848;-0.08613;-33.48;16.92;16.92;36.151;-4.03;-94.847;8677;2021-02-12 15:48:04:345
9.7037;0.65601;-0.83797;9.74331;0.68701;-0.87547;-0.03961;-0.031;0.0375;0.89919;-0.02138;-0.0843;-32.52;18.0;16.14;32.525;-4.017;-95.134;8727;2021-02-12 15:48:04:395
9.70849;0.62728;-0.82839;9.73961;0.67875;-0.92179;-0.06943;-0.04668;0.0934;0.89919;-0.02138;-0.0843;-32.52;18.0;16.14;32.525;-4.017;-95.134;8776;2021-02-12 15:48:04:444
9.70849;0.62728;-0.82839;9.73961;0.67875;-0.92179;-0.06943;-0.04668;0.0934;0.87842;0.01527;-0.08186;-34.2;18.66;15.42;28.733;-3.969;-95.407;8826;2021-02-12 15:48:04:494
9.65821;0.63207;-0.84515;9.74007;0.66753;-0.9251;-0.06989;-0.03306;0.08234;0.87842;0.01527;-0.08186;-34.2;18.66;15.42;28.733;-3.969;-95.407;8876;2021-02-12 15:48:04:544
9.65821;0.63207;-0.84515;9.74007;0.66753;-0.9251;-0.06989;-0.03306;0.08234;0.87842;0.01527;-0.08186;-34.2;18.66;15.42;28.733;-3.969;-95.407;8927;2021-02-12 15:48:04:595
9.67497;0.61052;-0.84994;9.74133;0.66487;-0.91369;-0.07594;-0.04717;0.05417;0.84483;0.08002;-0.08369;-34.08;19.5;13.26;23.527;-3.903;-95.426;8976;2021-02-12 15:48:04:644
9.67497;0.61052;-0.84994;9.74133;0.66487;-0.91369;-0.07594;-0.04717;0.05417;0.84483;0.08002;-0.08369;-34.08;19.5;13.26;23.527;-3.903;-95.426;9027;2021-02-12 15:48:04:695
9.68455;0.60813;-0.86191;9.74518;0.66613;-0.87066;-0.04148;-0.04842;0.02551;0.79901;0.13683;-0.0898;-34.68;21.54;13.02;21.954;-3.895;-95.105;9076;2021-02-12 15:48:04:744
9.68455;0.60813;-0.86191;9.74518;0.66613;-0.87066;-0.04148;-0.04842;0.02551;0.79901;0.13683;-0.0898;-34.68;21.54;13.02;21.954;-3.895;-95.105;9127;2021-02-12 15:48:04:795
9.71088;0.60813;-0.86431;9.75054;0.67851;-0.79817;-0.05402;-0.04884;-0.05416;0.79901;0.13683;-0.0898;-34.68;21.54;13.02;21.954;-3.895;-95.105;9176;2021-02-12 15:48:04:844
9.71088;0.60813;-0.86431;9.75054;0.67851;-0.79817;-0.05402;-0.04884;-0.05416;0.74892;0.17104;-0.09102;-34.98;21.3;10.32;16.89;-3.967;-94.68;9227;2021-02-12 15:48:04:895
9.71567;0.62728;-0.86191;9.75512;0.68546;-0.73357;-0.03945;-0.05818;-0.12835;0.74892;0.17104;-0.09102;-34.98;21.3;10.32;16.89;-3.967;-94.68;9277;2021-02-12 15:48:04:945
9.71567;0.62728;-0.86191;9.75512;0.68546;-0.73357;-0.03945;-0.05818;-0.12835;0.69028;0.17654;-0.08552;-35.7;22.08;8.64;14.365;-4.008;-94.3;9326;2021-02-12 15:48:04:994
9.7444;0.6201;-0.87388;9.75799;0.68943;-0.69043;-0.0112;-0.07412;-0.19782;0.69028;0.17654;-0.08552;-35.7;22.08;8.64;14.365;-4.008;-94.3;9376;2021-02-12 15:48:05:044
