ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-0.38068;-0.22266;9.89524;-0.36887;-0.22002;9.79724;-0.00422;0.01221;0.06971;-0.06903;-0.01405;0.07453;19.02;5.46;-33.6;283.406;1.286;2.156;14723;2021-02-11 21:50:01:230
-0.38786;-0.21308;9.88087;-0.36198;-0.26676;9.79634;-0.00422;0.01221;0.06971;-0.06903;-0.01405;0.07453;19.02;5.46;-33.6;283.406;1.286;2.156;14774;2021-02-11 21:50:01:281
-0.38786;-0.21308;9.88087;-0.36198;-0.26676;9.79634;-0.02268;0.04579;0.10165;-0.08002;-0.03726;0.09529;19.02;5.46;-33.6;283.406;1.286;2.156;14824;2021-02-11 21:50:01:331
-0.39744;-0.21548;9.93354;-0.34654;-0.30766;9.7957;-0.02268;0.04579;0.10165;-0.08002;-0.03726;0.09529;20.28;6.48;-34.02;284.645;1.798;2.026;14874;2021-02-11 21:50:01:381
-0.39744;-0.21548;9.93354;-0.34654;-0.30766;9.7957;-0.02738;0.08886;0.03977;-0.08002;-0.03726;0.09529;20.28;6.48;-34.02;284.645;1.798;2.026;14923;2021-02-11 21:50:01:430
-0.35674;-0.21548;9.84496;-0.33673;-0.31808;9.79571;-0.02738;0.08886;0.03977;-0.07086;-0.04215;0.11118;19.26;6.06;-34.44;285.295;1.859;1.969;14973;2021-02-11 21:50:01:480
-0.35674;-0.21548;9.84496;-0.33673;-0.31808;9.79571;-0.04915;0.10757;0.0945;-0.07086;-0.04215;0.11118;19.26;6.06;-34.44;285.295;1.859;1.969;15023;2021-02-11 21:50:01:530
-0.36871;-0.2083;9.87608;-0.32756;-0.31791;9.79602;-0.04915;0.10757;0.0945;-0.05131;-0.04032;0.12339;19.26;6.72;-33.6;288.213;1.858;1.915;15074;2021-02-11 21:50:01:581
-0.36871;-0.2083;9.87608;-0.32756;-0.31791;9.79602;-0.04976;0.1079;0.1707;-0.05131;-0.04032;0.12339;19.26;6.72;-33.6;288.213;1.858;1.915;15124;2021-02-11 21:50:01:631
-0.3735;-0.21069;9.93594;-0.32293;-0.30296;9.79665;-0.04976;0.1079;0.1707;-0.01649;-0.0281;0.13011;19.26;6.72;-33.6;288.213;1.858;1.915;15173;2021-02-11 21:50:01:680
-0.35674;-0.22505;9.92876;-0.32293;-0.30296;9.79665;-0.02122;0.08454;0.09583;-0.01649;-0.0281;0.13011;18.84;6.78;-34.56;288.294;1.77;1.888;15223;2021-02-11 21:50:01:730
-0.35674;-0.22505;9.92876;-0.32274;-0.2838;9.79723;-0.02122;0.08454;0.09583;-0.01649;-0.0281;0.13011;18.84;6.78;-34.56;288.294;1.77;1.888;15273;2021-02-11 21:50:01:780
-0.35913;-0.20351;9.87848;-0.32274;-0.2838;9.79723;-0.04125;0.05302;0.14074;0.01894;-0.00794;0.13622;18.6;6.72;-34.68;288.495;1.658;1.887;15323;2021-02-11 21:50:01:830
-0.35913;-0.20351;9.87848;-0.32551;-0.26087;9.79777;-0.04125;0.05302;0.14074;0.01894;-0.00794;0.13622;18.6;6.72;-34.68;288.495;1.658;1.887;15374;2021-02-11 21:50:01:881
-0.33758;-0.21787;9.88566;-0.32551;-0.26087;9.79777;-0.03714;0.00438;0.10184;0.04337;0.01344;0.13928;18.6;6.72;-34.68;288.495;1.658;1.887;15423;2021-02-11 21:50:01:930
-0.33758;-0.21787;9.88566;-0.33547;-0.22674;9.79829;-0.03714;0.00438;0.10184;0.04337;0.01344;0.13928;18.48;6.0;-34.56;287.13;1.325;1.961;15474;2021-02-11 21:50:01:981
-0.36392;-0.21308;9.91439;-0.33547;-0.22674;9.79829;-0.019;-0.01352;0.07533;0.04337;0.01344;0.13928;18.48;6.0;-34.56;287.13;1.325;1.961;15523;2021-02-11 21:50:02:030
-0.36392;-0.21308;9.91439;-0.34582;-0.20636;9.79838;-0.019;-0.01352;0.07533;0.04826;0.02749;0.13744;18.6;6.6;-34.8;289.389;1.206;2.021;15574;2021-02-11 21:50:02:081
-0.36152;-0.21787;9.87129;-0.34582;-0.20636;9.79838;-0.00212;-0.02578;0.07534;0.04826;0.02749;0.13744;18.6;6.6;-34.8;289.389;1.206;2.021;15623;2021-02-11 21:50:02:130
-0.36152;-0.21787;9.87129;-0.35863;-0.18876;9.79827;-0.00212;-0.02578;0.07534;0.0336;0.03421;0.13256;19.62;5.64;-34.08;285.877;1.103;2.096;15674;2021-02-11 21:50:02:181
-0.36152;-0.21787;9.88805;-0.35863;-0.18876;9.79827;5.9E-4;-0.03699;0.08285;0.0336;0.03421;0.13256;19.62;5.64;-34.08;285.877;1.103;2.096;15723;2021-02-11 21:50:02:230
-0.36152;-0.21787;9.88805;-0.37767;-0.17324;9.79784;5.9E-4;-0.03699;0.08285;0.00244;0.02749;0.12645;19.62;5.64;-34.08;285.877;1.103;2.096;15774;2021-02-11 21:50:02:281
-0.3735;-0.23463;9.90002;-0.37767;-0.17324;9.79784;0.03912;-0.04631;0.09755;0.00244;0.02749;0.12645;19.74;4.86;-33.96;283.215;1.012;2.207;15823;2021-02-11 21:50:02:330
-0.3735;-0.23463;9.90002;-0.39013;-0.17738;9.79728;0.03912;-0.04631;0.09755;0.00244;0.02749;0.12645;19.74;4.86;-33.96;283.215;1.012;2.207;15873;2021-02-11 21:50:02:380
-0.33758;-0.22745;9.88566;-0.39013;-0.17738;9.79728;0.03013;-0.04801;0.10092;-0.03054;0.01466;0.11851;19.38;5.4;-33.54;283.923;1.036;2.28;15923;2021-02-11 21:50:02:430
-0.33758;-0.22745;9.88566;-0.39914;-0.19573;9.79657;0.03013;-0.04801;0.10092;-0.03054;0.01466;0.11851;19.38;5.4;-33.54;283.923;1.036;2.28;15974;2021-02-11 21:50:02:481
-0.35674;-0.21548;9.89524;-0.39914;-0.19573;9.79657;0.03775;-0.02461;0.09658;-0.06109;-0.0055;0.10568;19.38;5.4;-33.54;283.923;1.036;2.28;16023;2021-02-11 21:50:02:530
-0.35674;-0.21548;9.89524;-0.39457;-0.22481;9.79613;0.03775;-0.02461;0.09658;-0.06109;-0.0055;0.10568;19.08;4.8;-34.38;283.417;1.314;2.307;16075;2021-02-11 21:50:02:582
-0.35195;-0.22027;9.91918;-0.39457;-0.22481;9.79613;0.04754;0.01223;0.08958;-0.06109;-0.0055;0.10568;19.08;4.8;-34.38;283.417;1.314;2.307;16123;2021-02-11 21:50:02:630
-0.35195;-0.22027;9.91918;-0.38044;-0.26062;9.7958;0.04754;0.01223;0.08958;-0.07819;-0.02505;0.09041;19.8;5.22;-33.6;282.315;1.523;2.224;16173;2021-02-11 21:50:02:680
-0.35195;-0.2059;9.90721;-0.38044;-0.26062;9.7958;0.01584;0.08025;0.12823;-0.07819;-0.02505;0.09041;19.8;5.22;-33.6;282.315;1.523;2.224;16223;2021-02-11 21:50:02:730
-0.35195;-0.2059;9.90721;-0.38044;-0.26062;9.7958;0.01584;0.08025;0.12823;-0.07819;-0.02505;0.09041;19.8;5.22;-33.6;282.315;1.523;2.224;16273;2021-02-11 21:50:02:780
-0.33758;-0.22266;9.92876;-0.35619;-0.29507;9.79574;0.01861;0.07241;0.13302;-0.07697;-0.04398;-0.04826;19.74;5.22;-32.64;281.971;1.724;2.082;16323;2021-02-11 21:50:02:830
-0.33758;-0.22266;9.92876;-0.35619;-0.29507;9.79574;0.01861;0.07241;0.13302;-0.07697;-0.04398;-0.04826;19.74;5.22;-32.64;281.971;1.724;2.082;16373;2021-02-11 21:50:02:880
-0.38547;-0.19632;9.93594;-0.3186;-0.30761;9.79665;-0.02856;0.10649;0.10817;-0.07697;-0.04398;-0.04826;19.74;5.22;-32.64;281.971;1.724;2.082;16423;2021-02-11 21:50:02:930
-0.38547;-0.19632;9.93594;-0.3186;-0.30761;9.79665;-0.02856;0.10649;0.10817;-0.03971;-0.04643;-0.06292;19.62;5.16;-34.38;281.701;1.798;1.863;16473;2021-02-11 21:50:02:980
-0.35434;-0.19393;9.92397;-0.30835;-0.29288;9.79742;-0.07472;0.08219;0.09781;-0.03971;-0.04643;-0.06292;19.62;5.16;-34.38;281.701;1.798;1.863;16524;2021-02-11 21:50:03:031
-0.35434;-0.19393;9.92397;-0.30835;-0.29288;9.79742;-0.07472;0.08219;0.09781;-0.00916;-0.03482;-0.04704;19.2;5.28;-34.68;282.406;1.711;1.803;16573;2021-02-11 21:50:03:080
-0.37589;-0.19154;9.94073;-0.30232;-0.27091;9.79824;-0.07357;0.07458;0.12572;-0.00916;-0.03482;-0.04704;19.2;5.28;-34.68;282.406;1.711;1.803;16623;2021-02-11 21:50:03:130
-0.35195;-0.32322;9.991;-0.30232;-0.27091;9.79824;-0.07357;0.07458;0.12572;0.01649;-0.02566;-0.02566;19.02;5.64;-34.02;285.698;1.583;1.767;16674;2021-02-11 21:50:03:181
-0.35195;-0.32322;9.991;-0.30104;-0.25532;9.7987;-0.02696;-0.06551;0.00316;0.01649;-0.02566;-0.02566;19.02;5.64;-34.02;285.698;1.583;1.767;16724;2021-02-11 21:50:03:231
-0.35195;-0.3711;9.85214;-0.30104;-0.25532;9.7987;-0.02696;-0.06551;0.00316;0.01649;-0.01038;0.02749;19.02;5.64;-34.02;285.698;1.583;1.767;16773;2021-02-11 21:50:03:280
-0.35195;-0.3711;9.85214;-0.29911;-0.25479;9.79878;0.10518;-0.01096;0.10843;0.01649;-0.01038;0.02749;18.72;4.98;-33.42;282.921;1.492;1.76;16823;2021-02-11 21:50:03:330
-0.17238;-0.2466;9.81144;-0.29911;-0.25479;9.79878;0.10518;-0.01096;0.10843;0.01649;-0.01038;0.02749;18.72;4.98;-33.42;282.921;1.492;1.76;16873;2021-02-11 21:50:03:380
-0.17238;-0.2466;9.81144;-0.26718;-0.25525;9.79969;0.08761;-0.06797;0.10991;0.00733;-0.03115;0.00672;18.96;4.2;-33.48;279.804;1.491;1.562;16923;2021-02-11 21:50:03:430
-0.25379;-0.33998;9.91678;-0.26718;-0.25525;9.79969;0.08761;-0.06797;0.10991;0.00733;-0.03115;0.00672;18.96;4.2;-33.48;279.804;1.491;1.562;16973;2021-02-11 21:50:03:480
-0.25379;-0.33998;9.91678;-0.25446;-0.2682;9.79968;-0.10706;-0.07417;0.06922;-0.02016;-0.03115;0.03971;18.96;4.2;-33.48;279.804;1.491;1.562;17023;2021-02-11 21:50:03:530
-0.19632;-0.28252;9.8689;-0.25446;-0.2682;9.79968;-0.10706;-0.07417;0.06922;-0.02016;-0.03115;0.03971;19.32;4.26;-33.66;279.576;1.567;1.487;17073;2021-02-11 21:50:03:580
-0.19632;-0.28252;9.8689;-0.22582;-0.28521;9.7999;0.0678;0.09128;0.07618;-0.02016;-0.03115;0.03971;19.32;4.26;-33.66;279.576;1.567;1.487;17123;2021-02-11 21:50:03:630
-0.11253;-0.21548;9.88087;-0.22582;-0.28521;9.7999;0.0678;0.09128;0.07618;-0.02566;-0.03971;-0.00122;18.12;4.68;-34.5;283.074;1.667;1.32;17173;2021-02-11 21:50:03:680
-0.11253;-0.21548;9.88087;-0.19362;-0.29421;9.80032;-0.12481;-0.08168;0.05421;-0.02566;-0.03971;-0.00122;18.12;4.68;-34.5;283.074;1.667;1.32;17223;2021-02-11 21:50:03:730
-0.25857;-0.33279;9.8282;-0.19362;-0.29421;9.80032;-0.12481;-0.08168;0.05421;-0.04215;-0.0391;0.00733;18.78;4.74;-34.5;282.214;1.719;1.132;17273;2021-02-11 21:50:03:780
-0.25857;-0.33279;9.8282;-0.19362;-0.29421;9.80032;-0.12481;-0.08168;0.05421;-0.04215;-0.0391;0.00733;18.78;4.74;-34.5;282.214;1.719;1.132;17323;2021-02-11 21:50:03:830
-0.19154;-0.36152;9.83538;-0.18133;-0.31133;9.80003;-0.0102;-0.0502;0.03535;-0.05559;-0.06292;-0.02382;18.78;4.74;-34.5;282.214;1.719;1.132;17373;2021-02-11 21:50:03:880
0.14844;-0.26576;10.02931;-0.18133;-0.31133;9.80003;-0.0102;-0.0502;0.03535;-0.05559;-0.06292;-0.02382;19.8;5.28;-34.14;281.404;1.819;1.06;17423;2021-02-11 21:50:03:930
0.14844;-0.26576;10.02931;-0.09363;-0.3462;9.80009;0.01702;0.02537;0.20528;-0.05559;-0.06292;-0.02382;19.8;5.28;-34.14;281.404;1.819;1.06;17473;2021-02-11 21:50:03:980
0.14844;-0.26576;10.02931;-0.09363;-0.3462;9.80009;0.01702;0.02537;0.20528;-0.0391;-0.03787;-0.16188;18.48;4.02;-33.42;279.081;2.023;0.547;17523;2021-02-11 21:50:04:030
