ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
0.59855;0.73023;9.94073;0.57563;0.68869;9.76549;-0.00342;0.02238;0.14172;-0.07758;0.011;0.80573;10.86;11.28;-34.8;316.656;-4.267;-2.919;27;2021-02-11 20:50:36:305
0.61052;0.67277;9.90242;0.61664;0.63692;9.7665;-0.00612;0.03585;0.13592;-0.02871;0.00183;1.07268;11.82;11.04;-33.84;312.925;-3.724;-3.613;58;2021-02-11 20:50:36:336
0.61052;0.67277;9.90242;0.61664;0.63692;9.7665;-0.00612;0.03585;0.13592;-0.02871;0.00183;1.07268;11.82;11.04;-33.84;312.925;-3.724;-3.613;88;2021-02-11 20:50:36:366
0.60094;0.63686;9.79468;0.61664;0.63692;9.7665;-0.00612;0.03585;0.13592;-0.02871;0.00183;1.07268;11.82;11.04;-33.84;312.925;-3.724;-3.613;118;2021-02-11 20:50:36:396
0.60094;0.63686;9.79468;0.67376;0.62926;9.76322;-0.04408;-0.02353;0.14399;-0.02871;0.00183;1.07268;12.66;8.52;-35.1;312.925;-3.724;-3.613;148;2021-02-11 20:50:36:426
0.60094;0.63686;9.79468;0.67376;0.62926;9.76322;-0.04408;-0.02353;0.14399;0.08552;-0.0171;1.4563;12.66;8.52;-35.1;312.925;-3.724;-3.613;178;2021-02-11 20:50:36:456
0.60094;0.63686;9.79468;0.67376;0.62926;9.76322;-0.04408;-0.02353;0.14399;0.08552;-0.0171;1.4563;12.66;8.52;-35.1;312.925;-3.724;-3.613;208;2021-02-11 20:50:36:486
0.64643;0.58419;10.00297;0.73104;0.61947;9.75973;-0.087;-0.04246;0.23367;0.08552;-0.0171;1.4563;12.66;8.52;-35.1;312.925;-3.724;-3.613;238;2021-02-11 20:50:36:516
0.64643;0.58419;10.00297;0.73104;0.61947;9.75973;-0.087;-0.04246;0.23367;0.08552;-0.0171;1.4563;13.08;6.54;-35.7;300.425;-3.622;-4.284;268;2021-02-11 20:50:36:546
0.64404;0.52912;9.8689;0.73104;0.61947;9.75973;-0.087;-0.04246;0.23367;0.17471;0.02993;1.70676;13.08;6.54;-35.7;300.425;-3.622;-4.284;298;2021-02-11 20:50:36:576
0.64404;0.52912;9.8689;0.73104;0.61947;9.75973;-0.087;-0.04246;0.23367;0.17471;0.02993;1.70676;13.08;6.54;-35.7;300.425;-3.622;-4.284;328;2021-02-11 20:50:36:606
0.64404;0.52912;9.8689;0.68152;0.58103;9.76567;-0.03748;-0.08064;0.199;0.17471;0.02993;1.70676;13.08;6.54;-35.7;300.425;-3.622;-4.284;359;2021-02-11 20:50:36:637
0.64404;0.52912;9.8689;0.68152;0.58103;9.76567;-0.03748;-0.08064;0.199;0.17471;0.02993;1.70676;13.92;3.3;-36.24;287.091;-3.397;-3.992;388;2021-02-11 20:50:36:666
0.67038;0.46926;9.90481;0.68152;0.58103;9.76567;-0.03748;-0.08064;0.199;0.24679;0.08613;1.96515;13.92;3.3;-36.24;287.091;-3.397;-3.992;418;2021-02-11 20:50:36:696
0.67038;0.46926;9.90481;0.67722;0.58338;9.76583;-0.01488;-0.16332;0.0996;0.24679;0.08613;1.96515;13.92;3.3;-36.24;287.091;-3.397;-3.992;448;2021-02-11 20:50:36:726
0.67038;0.46926;9.90481;0.67722;0.58338;9.76583;-0.01488;-0.16332;0.0996;0.24679;0.08613;1.96515;13.92;3.3;-36.24;287.091;-3.397;-3.992;477;2021-02-11 20:50:36:755
0.69192;0.40941;9.93354;0.67722;0.58338;9.76583;-0.01488;-0.16332;0.0996;0.24679;0.08613;1.96515;14.04;-0.84;-37.14;273.946;-3.41;-3.967;507;2021-02-11 20:50:36:785
0.69192;0.40941;9.93354;0.68565;0.63723;9.76188;-0.01488;-0.16332;0.0996;0.32132;0.14539;2.2095;14.04;-0.84;-37.14;273.946;-3.41;-3.967;538;2021-02-11 20:50:36:816
0.69192;0.40941;9.93354;0.68565;0.63723;9.76188;-0.01395;-0.23236;0.11317;0.32132;0.14539;2.2095;14.04;-0.84;-37.14;273.946;-3.41;-3.967;568;2021-02-11 20:50:36:846
0.70629;0.34237;9.89284;0.68565;0.63723;9.76188;-0.01395;-0.23236;0.11317;0.32132;0.14539;2.2095;14.04;-0.84;-37.14;273.946;-3.41;-3.967;599;2021-02-11 20:50:36:877
0.70629;0.34237;9.89284;0.67451;0.65778;9.76129;-0.01395;-0.23236;0.11317;0.32132;0.14539;2.2095;13.26;-5.4;-36.6;260.587;-3.846;-3.953;628;2021-02-11 20:50:36:906
0.70629;0.34237;9.89284;0.67451;0.65778;9.76129;0.02326;-0.33777;0.10571;0.36591;0.19731;2.42575;13.26;-5.4;-36.6;260.587;-3.846;-3.953;658;2021-02-11 20:50:36:936
0.70629;0.34237;9.89284;0.67451;0.65778;9.76129;0.02326;-0.33777;0.10571;0.36591;0.19731;2.42575;13.26;-5.4;-36.6;260.587;-3.846;-3.953;689;2021-02-11 20:50:36:967
0.71347;0.25857;9.86411;0.67451;0.65778;9.76129;0.02326;-0.33777;0.10571;0.36591;0.19731;2.42575;13.26;-5.4;-36.6;260.587;-3.846;-3.953;718;2021-02-11 20:50:36:996
0.71347;0.25857;9.86411;0.66027;0.60759;9.76551;0.06315;-0.34902;0.13757;0.36591;0.19731;2.42575;11.34;-11.64;-35.1;233.524;-3.552;-3.868;748;2021-02-11 20:50:37:026
0.73023;0.19393;9.84256;0.66027;0.60759;9.76551;0.06315;-0.34902;0.13757;0.39218;0.25168;2.65177;11.34;-11.64;-35.1;233.524;-3.552;-3.868;778;2021-02-11 20:50:37:056
0.73023;0.19393;9.84256;0.66027;0.60759;9.76551;0.06315;-0.34902;0.13757;0.39218;0.25168;2.65177;11.34;-11.64;-35.1;233.524;-3.552;-3.868;808;2021-02-11 20:50:37:086
0.73023;0.19393;9.84256;0.62634;0.588;9.76895;0.14516;-0.46264;0.14011;0.39218;0.25168;2.65177;11.34;-11.64;-35.1;233.524;-3.552;-3.868;840;2021-02-11 20:50:37:118
0.73023;0.19393;9.84256;0.62634;0.588;9.76895;0.14516;-0.46264;0.14011;0.39218;0.25168;2.65177;7.14;-16.86;-34.86;211.76;-3.437;-3.669;868;2021-02-11 20:50:37:146
0.73981;0.12929;9.87608;0.62634;0.588;9.76895;0.14516;-0.46264;0.14011;0.40134;0.30299;2.86618;7.14;-16.86;-34.86;211.76;-3.437;-3.669;897;2021-02-11 20:50:37:175
0.73981;0.12929;9.87608;0.584;0.57362;9.77243;0.14516;-0.46264;0.14011;0.40134;0.30299;2.86618;7.14;-16.86;-34.86;211.76;-3.437;-3.669;928;2021-02-11 20:50:37:206
0.73981;0.12929;9.87608;0.584;0.57362;9.77243;0.17707;-0.50516;0.0812;0.40134;0.30299;2.86618;7.14;-16.86;-34.86;211.76;-3.437;-3.669;958;2021-02-11 20:50:37:236
0.7853;0.03831;9.92876;0.584;0.57362;9.77243;0.17707;-0.50516;0.0812;0.40134;0.30299;2.86618;1.56;-20.34;-33.18;192.392;-3.353;-3.42;988;2021-02-11 20:50:37:266
0.7853;0.03831;9.92876;0.55771;0.50094;9.77796;0.17707;-0.50516;0.0812;0.39462;0.35064;3.05555;1.56;-20.34;-33.18;192.392;-3.353;-3.42;1018;2021-02-11 20:50:37:296
0.7853;0.03831;9.92876;0.55771;0.50094;9.77796;0.18095;-0.48034;0.08744;0.39462;0.35064;3.05555;1.56;-20.34;-33.18;192.392;-3.353;-3.42;1048;2021-02-11 20:50:37:326
0.80206;-0.05986;9.92876;0.55771;0.50094;9.77796;0.18095;-0.48034;0.08744;0.39462;0.35064;3.05555;1.56;-20.34;-33.18;192.392;-3.353;-3.42;1079;2021-02-11 20:50:37:357
0.80206;-0.05986;9.92876;0.55771;0.50094;9.77796;0.18095;-0.48034;0.08744;0.39462;0.35064;3.05555;-3.6;-21.9;-31.74;173.903;-2.928;-3.264;1108;2021-02-11 20:50:37:386
0.80206;-0.05986;9.92876;0.50486;0.42944;9.78423;0.31879;-0.51377;0.10987;0.38851;0.40195;3.25469;-3.6;-21.9;-31.74;173.903;-2.928;-3.264;1138;2021-02-11 20:50:37:416
0.80206;-0.05986;9.92876;0.50486;0.42944;9.78423;0.31879;-0.51377;0.10987;0.38851;0.40195;3.25469;-3.6;-21.9;-31.74;173.903;-2.928;-3.264;1169;2021-02-11 20:50:37:447
0.79009;-0.13408;9.90481;0.50486;0.42944;9.78423;0.31879;-0.51377;0.10987;0.38851;0.40195;3.25469;-3.6;-21.9;-31.74;173.903;-2.928;-3.264;1199;2021-02-11 20:50:37:477
0.79009;-0.13408;9.90481;0.42309;0.39888;9.7894;0.31879;-0.51377;0.10987;0.38851;0.40195;3.25469;-10.44;-20.82;-30.9;156.295;-2.331;-2.475;1228;2021-02-11 20:50:37:506
0.82361;-0.18435;9.95749;0.42309;0.39888;9.7894;0.40943;-0.55;0.15286;0.38485;0.44227;3.44589;-10.44;-20.82;-30.9;156.295;-2.331;-2.475;1258;2021-02-11 20:50:37:536
0.82361;-0.18435;9.95749;0.42309;0.39888;9.7894;0.40943;-0.55;0.15286;0.38485;0.44227;3.44589;-10.44;-20.82;-30.9;156.295;-2.331;-2.475;1288;2021-02-11 20:50:37:566
0.82361;-0.18435;9.95749;0.34848;0.37511;9.79328;0.40943;-0.55;0.15286;0.38485;0.44227;3.44589;-10.44;-20.82;-30.9;156.295;-2.331;-2.475;1320;2021-02-11 20:50:37:598
0.82361;-0.18435;9.95749;0.34848;0.37511;9.79328;0.50468;-0.60501;0.17076;0.38485;0.44227;3.44589;-17.28;-16.62;-30.54;134.806;-2.192;-2.038;1348;2021-02-11 20:50:37:626
0.84276;-0.27773;9.94551;0.34848;0.37511;9.79328;0.50468;-0.60501;0.17076;0.39095;0.47159;3.61632;-17.28;-16.62;-30.54;134.806;-2.192;-2.038;1378;2021-02-11 20:50:37:656
0.84276;-0.27773;9.94551;0.34848;0.37511;9.79328;0.50468;-0.60501;0.17076;0.39095;0.47159;3.61632;-17.28;-16.62;-30.54;134.806;-2.192;-2.038;1408;2021-02-11 20:50:37:686
0.87149;-0.34716;9.96946;0.293;0.34788;9.7961;0.58789;-0.68793;0.17283;0.39095;0.47159;3.61632;-17.28;-16.62;-30.54;134.806;-2.192;-2.038;1438;2021-02-11 20:50:37:716
0.87149;-0.34716;9.96946;0.293;0.34788;9.7961;0.58789;-0.68793;0.17283;0.39095;0.47159;3.61632;-21.3;-9.42;-31.26;111.425;-2.033;-1.713;1468;2021-02-11 20:50:37:746
0.87149;-0.34716;9.96946;0.293;0.34788;9.7961;0.58789;-0.68793;0.17283;0.39767;0.48564;3.78981;-21.3;-9.42;-31.26;111.425;-2.033;-1.713;1499;2021-02-11 20:50:37:777
0.87149;-0.34716;9.96946;0.25097;0.3141;9.79841;0.58789;-0.68793;0.17283;0.39767;0.48564;3.78981;-21.3;-9.42;-31.26;111.425;-2.033;-1.713;1528;2021-02-11 20:50:37:806
0.89064;-0.42617;9.9527;0.25097;0.3141;9.79841;0.64677;-0.73205;0.15385;0.39767;0.48564;3.78981;-21.3;-9.42;-31.26;111.425;-2.033;-1.713;1559;2021-02-11 20:50:37:837
0.89064;-0.42617;9.9527;0.25097;0.3141;9.79841;0.64677;-0.73205;0.15385;0.39767;0.48564;3.78981;-23.88;-1.98;-32.4;92.359;-1.835;-1.467;1588;2021-02-11 20:50:37:866
0.89064;-0.42617;9.9527;0.25097;0.3141;9.79841;0.64677;-0.73205;0.15385;0.38851;0.48869;3.95902;-23.88;-1.98;-32.4;92.359;-1.835;-1.467;1618;2021-02-11 20:50:37:896
0.88107;-0.49799;9.93833;0.25438;0.21814;9.80092;0.65179;-0.70383;0.12733;0.38851;0.48869;3.95902;-23.88;-1.98;-32.4;92.359;-1.835;-1.467;1648;2021-02-11 20:50:37:926
0.88107;-0.49799;9.93833;0.25438;0.21814;9.80092;0.65179;-0.70383;0.12733;0.38851;0.48869;3.95902;-23.88;-1.98;-32.4;92.359;-1.835;-1.467;1678;2021-02-11 20:50:37:956
0.88107;-0.49799;9.93833;0.25438;0.21814;9.80092;0.65179;-0.70383;0.12733;0.38851;0.48869;3.95902;-20.46;7.08;-33.24;67.97;-1.275;-1.487;1708;2021-02-11 20:50:37:986
0.91698;-0.58419;9.93594;0.27023;0.12375;9.80215;0.65179;-0.70383;0.12733;0.38301;0.49297;4.1044;-20.46;7.08;-33.24;67.97;-1.275;-1.487;1738;2021-02-11 20:50:38:016
0.91698;-0.58419;9.93594;0.27023;0.12375;9.80215;0.69557;-0.71345;0.14936;0.38301;0.49297;4.1044;-20.46;7.08;-33.24;67.97;-1.275;-1.487;1768;2021-02-11 20:50:38:046
0.91698;-0.58419;9.93594;0.27023;0.12375;9.80215;0.69557;-0.71345;0.14936;0.38301;0.49297;4.1044;-20.46;7.08;-33.24;67.97;-1.275;-1.487;1798;2021-02-11 20:50:38:076
0.94092;-0.6608;9.96946;0.25974;0.03085;9.80316;0.69557;-0.71345;0.14936;0.38301;0.49297;4.1044;-14.52;13.68;-35.34;44.912;-0.18;-1.518;1828;2021-02-11 20:50:38:106
0.94092;-0.6608;9.96946;0.25974;0.03085;9.80316;0.63134;-0.65942;0.12893;0.37263;0.50702;4.25407;-14.52;13.68;-35.34;44.912;-0.18;-1.518;1858;2021-02-11 20:50:38:136
0.94092;-0.6608;9.96946;0.25974;0.03085;9.80316;0.63134;-0.65942;0.12893;0.37263;0.50702;4.25407;-14.52;13.68;-35.34;44.912;-0.18;-1.518;1887;2021-02-11 20:50:38:165
0.94092;-0.6608;9.96946;0.25974;0.03085;9.80316;0.63134;-0.65942;0.12893;0.37263;0.50702;4.25407;-14.52;13.68;-35.34;44.912;-0.18;-1.518;1918;2021-02-11 20:50:38:196
0.9481;-0.72544;9.98622;0.18962;-0.04596;9.80471;0.63134;-0.65942;0.12893;0.37263;0.50702;4.25407;-5.04;16.2;-35.7;15.206;0.269;-1.108;1948;2021-02-11 20:50:38:226
0.9481;-0.72544;9.98622;0.18962;-0.04596;9.80471;0.72917;-0.66704;0.18477;0.37751;0.52168;4.3964;-5.04;16.2;-35.7;15.206;0.269;-1.108;1978;2021-02-11 20:50:38:256
0.9481;-0.72544;9.98622;0.18962;-0.04596;9.80471;0.72917;-0.66704;0.18477;0.37751;0.52168;4.3964;-5.04;16.2;-35.7;15.206;0.269;-1.108;2008;2021-02-11 20:50:38:286
0.96965;-0.79487;9.96467;0.20677;-0.15115;9.8033;0.72917;-0.66704;0.18477;0.37751;0.52168;4.3964;-5.04;16.2;-35.7;15.206;0.269;-1.108;2038;2021-02-11 20:50:38:316
0.96965;-0.79487;9.96467;0.20677;-0.15115;9.8033;0.84131;-0.69707;0.19811;0.37751;0.52168;4.3964;3.9;14.7;-36.96;341.674;0.883;-1.208;2068;2021-02-11 20:50:38:346
0.96965;-0.79487;9.96467;0.20677;-0.15115;9.8033;0.84131;-0.69707;0.19811;0.38973;0.52901;4.51735;3.9;14.7;-36.96;341.674;0.883;-1.208;2099;2021-02-11 20:50:38:377
0.99838;-0.87628;9.97185;0.03297;-0.10685;9.80601;0.84131;-0.69707;0.19811;0.38973;0.52901;4.51735;3.9;14.7;-36.96;341.674;0.883;-1.208;2128;2021-02-11 20:50:38:406
0.99838;-0.87628;9.97185;0.03297;-0.10685;9.80601;1.00054;-0.83845;0.1823;0.38973;0.52901;4.51735;3.9;14.7;-36.96;341.674;0.883;-1.208;2158;2021-02-11 20:50:38:436
0.99838;-0.87628;9.97185;0.03297;-0.10685;9.80601;1.00054;-0.83845;0.1823;0.38973;0.52901;4.51735;10.92;7.8;-37.2;304.329;0.624;-0.193;2188;2021-02-11 20:50:38:466
1.00078;-0.92416;9.96227;0.02969;-0.12553;9.8058;1.00054;-0.83845;0.1823;0.40989;0.52657;4.63341;10.92;7.8;-37.2;304.329;0.624;-0.193;2219;2021-02-11 20:50:38:497
1.00078;-0.92416;9.96227;0.02969;-0.12553;9.8058;1.00054;-0.83845;0.1823;0.40989;0.52657;4.63341;10.92;7.8;-37.2;304.329;0.624;-0.193;2248;2021-02-11 20:50:38:526
1.00078;-0.92416;9.96227;0.02969;-0.12553;9.8058;1.03359;-0.86993;0.19684;0.40989;0.52657;4.63341;10.92;7.8;-37.2;304.329;0.624;-0.193;2277;2021-02-11 20:50:38:555
1.02951;-0.99359;9.98382;0.02969;-0.12553;9.8058;1.03359;-0.86993;0.19684;0.40989;0.52657;4.63341;14.04;-1.86;-34.62;260.158;0.733;-0.174;2308;2021-02-11 20:50:38:586
1.02951;-0.99359;9.98382;0.02296;-0.14712;9.80552;1.03359;-0.86993;0.19684;0.41294;0.51985;4.73848;14.04;-1.86;-34.62;260.158;0.733;-0.174;2338;2021-02-11 20:50:38:616
1.02951;-0.99359;9.98382;0.02296;-0.14712;9.80552;0.98005;-0.83283;0.20105;0.41294;0.51985;4.73848;14.04;-1.86;-34.62;260.158;0.733;-0.174;2369;2021-02-11 20:50:38:647
1.01035;-1.07021;10.04607;0.02296;-0.14712;9.80552;0.98005;-0.83283;0.20105;0.41294;0.51985;4.73848;14.04;-1.86;-34.62;260.158;0.733;-0.174;2398;2021-02-11 20:50:38:676
1.01035;-1.07021;10.04607;0.06396;-0.24675;9.80334;0.98005;-0.83283;0.20105;0.41294;0.51985;4.73848;11.7;-12.18;-34.38;223.565;1.442;-0.374;2428;2021-02-11 20:50:38:706
1.01035;-1.07021;10.04607;0.06396;-0.24675;9.80334;1.0675;-0.89021;0.20839;0.41417;0.52107;4.8295;11.7;-12.18;-34.38;223.565;1.442;-0.374;2458;2021-02-11 20:50:38:736
1.06063;-1.08697;10.02452;0.06396;-0.24675;9.80334;1.0675;-0.89021;0.20839;0.41417;0.52107;4.8295;11.7;-12.18;-34.38;223.565;1.442;-0.374;2488;2021-02-11 20:50:38:766
1.06063;-1.08697;10.02452;0.00578;-0.25771;9.80326;1.0675;-0.89021;0.20839;0.41417;0.52107;4.8295;11.7;-12.18;-34.38;223.565;1.442;-0.374;2518;2021-02-11 20:50:38:796
1.06063;-1.08697;10.02452;0.00578;-0.25771;9.80326;1.0675;-0.89021;0.20839;0.41417;0.52107;4.8295;5.28;-19.26;-32.28;194.2;1.506;-0.034;2548;2021-02-11 20:50:38:826
1.05345;-1.14922;10.02931;0.00578;-0.25771;9.80326;1.02687;-0.8349;0.20838;0.4105;0.52657;4.91197;5.28;-19.26;-32.28;194.2;1.506;-0.034;2581;2021-02-11 20:50:38:859
1.05345;-1.14922;10.02931;0.00578;-0.25771;9.80326;1.02687;-0.8349;0.20838;0.4105;0.52657;4.91197;5.28;-19.26;-32.28;194.2;1.506;-0.034;2607;2021-02-11 20:50:38:885
1.05345;-1.14922;10.02931;0.00444;-0.33696;9.80086;1.02687;-0.8349;0.20838;0.4105;0.52657;4.91197;5.28;-19.26;-32.28;194.2;1.506;-0.034;2637;2021-02-11 20:50:38:915
1.05345;-1.14922;10.02931;0.00444;-0.33696;9.80086;1.03591;-0.82628;0.21571;0.4105;0.52657;4.91197;-5.4;-22.44;-31.14;167.796;1.969;-0.026;2668;2021-02-11 20:50:38:946
1.05824;-1.21147;10.03171;0.00444;-0.33696;9.80086;1.03591;-0.82628;0.21571;0.41966;0.53878;4.97977;-5.4;-22.44;-31.14;167.796;1.969;-0.026;2698;2021-02-11 20:50:38:976
1.05824;-1.21147;10.03171;-0.00784;-0.39818;9.79856;1.03591;-0.82628;0.21571;0.41966;0.53878;4.97977;-5.4;-22.44;-31.14;167.796;1.969;-0.026;2728;2021-02-11 20:50:39:006
1.05824;-1.21147;10.03171;-0.00784;-0.39818;9.79856;1.06287;-0.81622;0.20602;0.41966;0.53878;4.97977;-5.4;-22.44;-31.14;167.796;1.969;-0.026;2758;2021-02-11 20:50:39:036
1.06781;-1.24259;10.04607;-0.00784;-0.39818;9.79856;1.06287;-0.81622;0.20602;0.41966;0.53878;4.97977;-15.84;-17.94;-30.84;140.214;2.327;0.046;2789;2021-02-11 20:50:39:067
1.06781;-1.24259;10.04607;-0.00784;-0.39818;9.79856;1.06287;-0.81622;0.20602;0.42944;0.5339;5.03536;-15.84;-17.94;-30.84;140.214;2.327;0.046;2817;2021-02-11 20:50:39:095
1.06781;-1.24259;10.04607;-0.04616;-0.41951;9.79756;1.06287;-0.81622;0.20602;0.42944;0.5339;5.03536;-15.84;-17.94;-30.84;140.214;2.327;0.046;2848;2021-02-11 20:50:39:126
1.0726;-1.28329;10.01973;-0.04616;-0.41951;9.79756;1.03582;-0.79104;0.2091;0.42944;0.5339;5.03536;-15.84;-17.94;-30.84;140.214;2.327;0.046;2879;2021-02-11 20:50:39:157
1.0726;-1.28329;10.01973;-0.04616;-0.41951;9.79756;1.03582;-0.79104;0.2091;0.42944;0.5339;5.03536;-22.08;-7.98;-31.8;112.901;2.452;0.27;2908;2021-02-11 20:50:39:186
1.0726;-1.28329;10.01973;0.17002;-0.67227;9.7821;1.03582;-0.79104;0.2091;0.44349;0.51496;5.08362;-22.08;-7.98;-31.8;112.901;2.452;0.27;2938;2021-02-11 20:50:39:216
1.0726;-1.28329;10.01973;0.17002;-0.67227;9.7821;0.91259;-0.60024;0.21702;0.44349;0.51496;5.08362;-22.08;-7.98;-31.8;112.901;2.452;0.27;2968;2021-02-11 20:50:39:246
1.05584;-1.3216;10.00537;0.17002;-0.67227;9.7821;0.91259;-0.60024;0.21702;0.44349;0.51496;5.08362;-22.08;-7.98;-31.8;112.901;2.452;0.27;2998;2021-02-11 20:50:39:276
1.05584;-1.3216;10.00537;0.2884;-0.84278;9.76611;0.91259;-0.60024;0.21702;0.44349;0.51496;5.08362;-21.84;4.92;-32.94;84.318;4.93;-1.691;3028;2021-02-11 20:50:39:306
1.05584;-1.3216;10.00537;0.2884;-0.84278;9.76611;0.91259;-0.60024;0.21702;0.44104;0.5003;5.11416;-21.84;4.92;-32.94;84.318;4.93;-1.691;3058;2021-02-11 20:50:39:336
1.075;-1.36709;9.99819;0.2884;-0.84278;9.76611;0.84954;-0.49711;0.2328;0.44104;0.5003;5.11416;-21.84;4.92;-32.94;84.318;4.93;-1.691;3088;2021-02-11 20:50:39:366
1.075;-1.36709;9.99819;0.26477;-0.9545;9.7565;0.84954;-0.49711;0.2328;0.44104;0.5003;5.11416;-21.84;4.92;-32.94;84.318;4.93;-1.691;3118;2021-02-11 20:50:39:396
1.075;-1.36709;9.99819;0.26477;-0.9545;9.7565;0.84954;-0.49711;0.2328;0.44104;0.5003;5.11416;-15.42;13.38;-34.26;55.724;5.586;-1.555;3148;2021-02-11 20:50:39:426
1.07979;-1.38145;9.95988;0.26477;-0.9545;9.7565;0.84954;-0.49711;0.2328;0.43982;0.49175;5.13249;-15.42;13.38;-34.26;55.724;5.586;-1.555;3178;2021-02-11 20:50:39:456
1.07979;-1.38145;9.95988;0.26477;-0.9545;9.7565;0.66259;-0.32059;0.22883;0.43982;0.49175;5.13249;-15.42;13.38;-34.26;55.724;5.586;-1.555;3209;2021-02-11 20:50:39:487
1.07979;-1.38145;9.95988;0.36282;-1.07409;9.7409;0.66259;-0.32059;0.22883;0.43982;0.49175;5.13249;-15.42;13.38;-34.26;55.724;5.586;-1.555;3238;2021-02-11 20:50:39:516
1.07979;-1.38145;9.95988;0.36282;-1.07409;9.7409;0.66259;-0.32059;0.22883;0.43982;0.49175;5.13249;-4.38;16.74;-36.48;11.603;6.288;-2.133;3268;2021-02-11 20:50:39:546
1.09415;-1.39582;10.01016;0.36282;-1.07409;9.7409;0.90608;-0.37551;0.24625;0.4386;0.48991;5.14654;-4.38;16.74;-36.48;11.603;6.288;-2.133;3298;2021-02-11 20:50:39:576
1.09415;-1.39582;10.01016;0.3312;-1.09087;9.74016;0.90608;-0.37551;0.24625;0.4386;0.48991;5.14654;-4.38;16.74;-36.48;11.603;6.288;-2.133;3328;2021-02-11 20:50:39:606
1.06542;-1.41737;9.9934;0.3312;-1.09087;9.74016;0.90608;-0.37551;0.24625;0.4386;0.48991;5.14654;-4.38;16.74;-36.48;11.603;6.288;-2.133;3358;2021-02-11 20:50:39:636
1.06542;-1.41737;9.9934;0.3312;-1.09087;9.74016;0.90608;-0.37551;0.24625;0.4386;0.48991;5.14654;6.18;13.02;-36.36;321.075;6.387;-1.948;3388;2021-02-11 20:50:39:666
1.06542;-1.41737;9.9934;0.33351;-1.10921;9.73801;0.7343;-0.30576;0.27933;0.45448;0.48564;5.15937;6.18;13.02;-36.36;321.075;6.387;-1.948;3418;2021-02-11 20:50:39:696
1.06542;-1.44849;10.00058;0.33351;-1.10921;9.73801;0.7343;-0.30576;0.27933;0.45448;0.48564;5.15937;6.18;13.02;-36.36;321.075;6.387;-1.948;3449;2021-02-11 20:50:39:727
1.06542;-1.44849;10.00058;0.33351;-1.10921;9.73801;0.7343;-0.30576;0.27933;0.45448;0.48564;5.15937;6.18;13.02;-36.36;321.075;6.387;-1.948;3477;2021-02-11 20:50:39:755
1.06542;-1.44849;10.00058;0.33351;-1.10921;9.73801;0.7343;-0.30576;0.27933;0.45448;0.48564;5.15937;13.74;4.44;-36.0;269.846;6.494;-1.962;3508;2021-02-11 20:50:39:786
1.08457;-1.43652;10.02213;0.13052;-1.03093;9.75144;0.94926;-0.42235;0.22281;0.47037;0.47403;5.16914;13.74;4.44;-36.0;269.846;6.494;-1.962;3538;2021-02-11 20:50:39:816
1.08457;-1.43652;10.02213;0.13052;-1.03093;9.75144;0.94926;-0.42235;0.22281;0.47037;0.47403;5.16914;13.74;4.44;-36.0;269.846;6.494;-1.962;3568;2021-02-11 20:50:39:846
1.08457;-1.43652;10.02213;0.13052;-1.03093;9.75144;0.94926;-0.42235;0.22281;0.47037;0.47403;5.16914;13.74;4.44;-36.0;269.846;6.494;-1.962;3598;2021-02-11 20:50:39:876
1.08457;-1.43652;10.02213;0.16603;-1.04746;9.74914;0.9353;-0.42976;0.20596;0.47037;0.47403;5.16914;13.38;-6.9;-35.16;231.861;6.132;-0.976;3628;2021-02-11 20:50:39:906
1.0726;-1.47483;9.99819;0.16603;-1.04746;9.74914;0.9353;-0.42976;0.20596;0.47647;0.45509;5.17953;13.38;-6.9;-35.16;231.861;6.132;-0.976;3658;2021-02-11 20:50:39:936
1.0726;-1.47483;9.99819;0.16603;-1.04746;9.74914;0.9353;-0.42976;0.20596;0.47647;0.45509;5.17953;13.38;-6.9;-35.16;231.861;6.132;-0.976;3688;2021-02-11 20:50:39:966
1.08457;-1.47243;9.96227;0.21037;-1.08694;9.74396;0.8742;-0.38549;0.21832;0.47647;0.45509;5.17953;13.38;-6.9;-35.16;231.861;6.132;-0.976;3718;2021-02-11 20:50:39:996
1.08457;-1.47243;9.96227;0.21037;-1.08694;9.74396;0.8742;-0.38549;0.21832;0.47647;0.45509;5.17953;7.2;-16.92;-33.3;200.58;6.364;-1.237;3749;2021-02-11 20:50:40:027
1.08457;-1.47243;9.96227;0.21037;-1.08694;9.74396;0.8742;-0.38549;0.21832;0.47586;0.44166;5.18747;7.2;-16.92;-33.3;200.58;6.364;-1.237;3777;2021-02-11 20:50:40:055
1.07979;-1.47483;9.95749;0.16756;-1.05821;9.74795;0.8742;-0.38549;0.21832;0.47586;0.44166;5.18747;7.2;-16.92;-33.3;200.58;6.364;-1.237;3808;2021-02-11 20:50:40:086
