ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-1.02711;9.61033;-0.67995;-0.86543;9.74696;-0.64668;-0.18588;-0.09949;0.06408;-0.02138;0.31582;-0.08125;-8.4;-32.28;15.96;268.777;-83.675;126.769;26;2021-02-12 15:49:32:059
-1.05105;9.65582;-0.65601;-0.93754;9.74028;-0.64684;-0.10669;-0.13907;0.0184;-0.02138;0.31582;-0.08125;-8.4;-32.28;15.96;268.777;-83.675;126.769;76;2021-02-12 15:49:32:109
-1.05105;9.65582;-0.65601;-0.93754;9.74028;-0.64684;-0.10669;-0.13907;0.0184;-0.02138;0.31582;-0.08125;-8.4;-32.28;15.96;268.777;-83.675;126.769;126;2021-02-12 15:49:32:159
-1.04148;9.63427;-0.61531;-0.98766;9.73506;-0.65082;-0.07524;-0.12362;0.04132;-0.03238;0.46243;-0.07514;-7.74;-31.68;16.26;266.02;-83.33;124.603;176;2021-02-12 15:49:32:209
-1.04148;9.63427;-0.61531;-0.98766;9.73506;-0.65082;-0.07524;-0.12362;0.04132;-0.03238;0.46243;-0.07514;-7.74;-31.68;16.26;266.02;-83.33;124.603;226;2021-02-12 15:49:32:259
-1.06303;9.65342;-0.63207;-1.00632;9.73238;-0.66216;-0.04903;-0.13261;0.05573;-0.03787;0.61392;-0.03971;-7.92;-31.74;15.0;262.27;-83.073;123.383;276;2021-02-12 15:49:32:309
-1.06303;9.65342;-0.63207;-1.00632;9.73238;-0.66216;-0.04903;-0.13261;0.05573;-0.03787;0.61392;-0.03971;-7.92;-31.74;15.0;262.27;-83.073;123.383;326;2021-02-12 15:49:32:359
-1.08218;9.58399;-0.65841;-0.98687;9.73347;-0.67537;-0.07084;-0.08872;0.04503;-0.06048;0.75808;0.01344;-8.64;-32.16;14.1;258.363;-82.996;124.386;375;2021-02-12 15:49:32:408
-1.08218;9.58399;-0.65841;-0.98687;9.73347;-0.67537;-0.07084;-0.08872;0.04503;-0.06048;0.75808;0.01344;-8.64;-32.16;14.1;258.363;-82.996;124.386;426;2021-02-12 15:49:32:459
-1.03908;9.6223;-0.57221;-0.92969;9.73905;-0.676;-0.09512;-0.17158;0.0453;-0.06048;0.75808;0.01344;-8.64;-32.16;14.1;258.363;-82.996;124.386;476;2021-02-12 15:49:32:509
-1.03908;9.6223;-0.57221;-0.92969;9.73905;-0.676;-0.09512;-0.17158;0.0453;-0.07575;0.88392;0.05864;-9.84;-32.46;14.04;258.161;-83.269;126.022;526;2021-02-12 15:49:32:559
-1.01514;9.59835;-0.55067;-0.85516;9.74716;-0.65721;-0.13355;-0.13814;0.08318;-0.07575;0.88392;0.05864;-9.84;-32.46;14.04;258.161;-83.269;126.022;575;2021-02-12 15:49:32:608
-1.01514;9.59835;-0.55067;-0.85516;9.74716;-0.65721;-0.13355;-0.13814;0.08318;-0.09835;1.01098;0.08674;-11.4;-32.64;12.6;255.42;-83.686;127.543;626;2021-02-12 15:49:32:659
-1.01754;9.59835;-0.57461;-0.7879;9.75524;-0.62034;-0.20531;-0.15383;0.06229;-0.09835;1.01098;0.08674;-11.4;-32.64;12.6;255.42;-83.686;127.543;675;2021-02-12 15:49:32:708
-1.01754;9.59835;-0.57461;-0.7879;9.75524;-0.62034;-0.20531;-0.15383;0.06229;-0.09835;1.01098;0.08674;-11.4;-32.64;12.6;255.42;-83.686;127.543;725;2021-02-12 15:49:32:758
-0.95768;9.61751;-0.54588;-0.73815;9.76195;-0.5744;-0.20174;-0.14194;0.04755;-0.12034;1.13499;0.08002;-12.42;-33.0;10.38;246.64;-84.131;128.215;776;2021-02-12 15:49:32:809
-0.95768;9.61751;-0.54588;-0.73815;9.76195;-0.5744;-0.20174;-0.14194;0.04755;-0.12034;1.13499;0.08002;-12.42;-33.0;10.38;246.64;-84.131;128.215;825;2021-02-12 15:49:32:858
-0.94571;9.67018;-0.52194;-0.71527;9.76635;-0.52651;-0.22465;-0.0947;0.02349;-0.12828;1.24372;0.04704;-13.26;-32.82;8.04;239.358;-84.527;127.888;875;2021-02-12 15:49:32:908
-0.92177;9.65582;-0.49799;-0.71527;9.76635;-0.52651;-0.20626;-0.11167;0.00666;-0.12828;1.24372;0.04704;-13.26;-32.82;8.04;239.358;-84.527;127.888;926;2021-02-12 15:49:32:959
-0.92177;9.65582;-0.49799;-0.72984;9.76686;-0.49606;-0.20626;-0.11167;0.00666;-0.11179;1.35612;-0.00428;-14.58;-33.3;5.34;225.095;-84.837;124.203;975;2021-02-12 15:49:33:008
-0.91937;9.67018;-0.42138;-0.72984;9.76686;-0.49606;-0.18486;-0.09678;0.06585;-0.11179;1.35612;-0.00428;-14.58;-33.3;5.34;225.095;-84.837;124.203;1025;2021-02-12 15:49:33:058
-0.91937;9.67018;-0.42138;-0.74826;9.76615;-0.48261;-0.18486;-0.09678;0.06585;-0.11179;1.35612;-0.00428;-14.58;-33.3;5.34;225.095;-84.837;124.203;1076;2021-02-12 15:49:33:109
-0.91459;9.69412;-0.39265;-0.74826;9.76615;-0.48261;-0.14849;-0.05128;0.10512;-0.08125;1.4673;-0.05131;-15.3;-33.54;2.52;217.223;-84.791;122.821;1126;2021-02-12 15:49:33:159
-0.91459;9.69412;-0.39265;-0.77728;9.76298;-0.5004;-0.14849;-0.05128;0.10512;-0.08125;1.4673;-0.05131;-15.3;-33.54;2.52;217.223;-84.791;122.821;1175;2021-02-12 15:49:33:208
-0.92416;9.67497;-0.38068;-0.77728;9.76298;-0.5004;-0.14849;-0.05128;0.10512;-0.05498;1.56687;-0.07514;-14.4;-33.18;-0.6;203.672;-84.591;122.773;1226;2021-02-12 15:49:33:259
-0.92416;9.67497;-0.38068;-0.81032;9.75905;-0.52417;-0.12897;-0.09017;0.12442;-0.05498;1.56687;-0.07514;-14.4;-33.18;-0.6;203.672;-84.591;122.773;1276;2021-02-12 15:49:33:309
-0.92656;9.64145;-0.3304;-0.81032;9.75905;-0.52417;-0.14156;-0.12674;0.13072;-0.03665;1.67744;-0.07758;-14.4;-33.18;-0.6;203.672;-84.591;122.773;1326;2021-02-12 15:49:33:359
-0.92656;9.64145;-0.3304;-0.83315;9.75463;-0.5688;-0.14156;-0.12674;0.13072;-0.03665;1.67744;-0.07758;-13.8;-32.7;-3.54;193.937;-84.352;122.898;1375;2021-02-12 15:49:33:408
-0.94332;9.65103;-0.36152;-0.83315;9.75463;-0.5688;-0.11836;-0.11883;0.21224;-0.03665;1.67744;-0.07758;-13.8;-32.7;-3.54;193.937;-84.352;122.898;1426;2021-02-12 15:49:33:459
-0.94332;9.65103;-0.36152;-0.8459;9.753;-0.57784;-0.11836;-0.11883;0.21224;-0.05437;1.78861;-0.05925;-11.64;-33.36;-5.46;189.325;-84.096;124.322;1476;2021-02-12 15:49:33:509
-0.94092;9.60075;-0.35674;-0.8459;9.753;-0.57784;-0.10451;-0.15493;0.22782;-0.05437;1.78861;-0.05925;-11.64;-33.36;-5.46;189.325;-84.096;124.322;1526;2021-02-12 15:49:33:559
-0.94092;9.60075;-0.35674;-0.83586;9.75418;-0.57246;-0.10451;-0.15493;0.22782;-0.09591;1.89124;-0.04581;-9.78;-33.66;-8.58;173.961;-84.07;124.407;1575;2021-02-12 15:49:33:608
-0.93613;9.59835;-0.28012;-0.83586;9.75418;-0.57246;-0.09178;-0.18194;0.26924;-0.09591;1.89124;-0.04581;-9.78;-33.66;-8.58;173.961;-84.07;124.407;1626;2021-02-12 15:49:33:659
-0.93613;9.59835;-0.28012;-0.83252;9.75748;-0.51853;-0.09178;-0.18194;0.26924;-0.09591;1.89124;-0.04581;-9.78;-33.66;-8.58;173.961;-84.07;124.407;1676;2021-02-12 15:49:33:709
-0.92895;9.60554;-0.27294;-0.83252;9.75748;-0.51853;-0.06651;-0.12515;0.22244;-0.15821;2.00058;-0.04887;-6.78;-32.88;-12.3;157.329;-84.26;121.917;1726;2021-02-12 15:49:33:759
-0.92895;9.60554;-0.27294;-0.82945;9.76107;-0.45159;-0.06651;-0.12515;0.22244;-0.15821;2.00058;-0.04887;-6.78;-32.88;-12.3;157.329;-84.26;121.917;1775;2021-02-12 15:49:33:808
-0.90022;9.63187;-0.23463;-0.82945;9.76107;-0.45159;-0.03871;-0.11919;0.17992;-0.21258;2.10382;-0.07514;-3.78;-33.6;-14.58;141.007;-84.474;118.566;1826;2021-02-12 15:49:33:859
-0.90022;9.63187;-0.23463;-0.83636;9.76378;-0.3736;-0.03871;-0.11919;0.17992;-0.21258;2.10382;-0.07514;-3.78;-33.6;-14.58;141.007;-84.474;118.566;1876;2021-02-12 15:49:33:909
-0.87149;9.64145;-0.19632;-0.83636;9.76378;-0.3736;-0.01894;-0.06996;0.14179;-0.2303;2.18018;-0.10934;-3.78;-33.6;-14.58;141.007;-84.474;118.566;1926;2021-02-12 15:49:33:959
-0.87149;9.64145;-0.19632;-0.86392;9.76348;-0.31402;-0.01894;-0.06996;0.14179;-0.2303;2.18018;-0.10934;0.6;-33.3;-16.02;120.002;-84.64;114.07;1975;2021-02-12 15:49:34:008
-0.84755;9.70849;-0.16281;-0.86392;9.76348;-0.31402;0.03962;-0.05089;0.11707;-0.2303;2.18018;-0.10934;0.6;-33.3;-16.02;120.002;-84.64;114.07;2025;2021-02-12 15:49:34:058
-0.85473;9.71567;-0.15562;-0.90332;9.76136;-0.26496;0.03962;-0.05089;0.11707;-0.21991;2.23149;-0.13317;4.98;-32.7;-17.04;103.349;-84.622;109.975;2076;2021-02-12 15:49:34:109
-0.85473;9.71567;-0.15562;-0.90332;9.76136;-0.26496;0.1029;-0.05532;0.0921;-0.21991;2.23149;-0.13317;4.98;-32.7;-17.04;103.349;-84.622;109.975;2126;2021-02-12 15:49:34:159
-0.84036;9.70609;-0.14605;-0.93361;9.75927;-0.23548;0.1029;-0.05532;0.0921;-0.18998;2.24188;-0.12706;10.32;-31.62;-16.74;82.863;-84.365;104.156;2175;2021-02-12 15:49:34:208
-0.84036;9.70609;-0.14605;-0.93361;9.75927;-0.23548;0.12505;-0.078;0.05356;-0.18998;2.24188;-0.12706;10.32;-31.62;-16.74;82.863;-84.365;104.156;2225;2021-02-12 15:49:34:258
-0.826;9.67018;-0.2059;-0.95097;9.75735;-0.24519;0.12505;-0.078;0.05356;-0.18998;2.24188;-0.12706;10.32;-31.62;-16.74;82.863;-84.365;104.156;2276;2021-02-12 15:49:34:309
-0.826;9.67018;-0.2059;-0.95097;9.75735;-0.24519;0.11107;-0.08303;0.03431;-0.16249;2.21866;-0.09041;15.42;-31.08;-14.82;67.357;-84.253;104.458;2326;2021-02-12 15:49:34:359
-0.84036;9.64624;-0.25857;-0.93287;9.75843;-0.27065;0.11107;-0.08303;0.03431;-0.16249;2.21866;-0.09041;15.42;-31.08;-14.82;67.357;-84.253;104.458;2375;2021-02-12 15:49:34:408
-0.84036;9.64624;-0.25857;-0.93287;9.75843;-0.27065;0.1072;-0.13745;-0.01949;-0.15211;2.16063;-0.0336;18.24;-31.38;-11.46;54.576;-84.316;106.179;2426;2021-02-12 15:49:34:459
-0.82361;9.61751;-0.27773;-0.89435;9.76106;-0.30363;0.1072;-0.13745;-0.01949;-0.15211;2.16063;-0.0336;18.24;-31.38;-11.46;54.576;-84.316;106.179;2476;2021-02-12 15:49:34:509
-0.82361;9.61751;-0.27773;-0.89435;9.76106;-0.30363;0.08256;-0.15271;0.00781;-0.16493;2.07572;0.01222;18.24;-31.38;-11.46;54.576;-84.316;106.179;2526;2021-02-12 15:49:34:559
-0.7829;9.64145;-0.34716;-0.83512;9.7657;-0.32269;0.08256;-0.15271;0.00781;-0.16493;2.07572;0.01222;21.06;-30.9;-7.44;42.566;-84.473;108.752;2575;2021-02-12 15:49:34:608
-0.7829;9.64145;-0.34716;-0.83512;9.7657;-0.32269;-0.00252;-0.11905;-0.04254;-0.16493;2.07572;0.01222;21.06;-30.9;-7.44;42.566;-84.473;108.752;2626;2021-02-12 15:49:34:659
-0.78051;9.63666;-0.39265;-0.74847;9.77296;-0.31537;-0.00252;-0.11905;-0.04254;-0.17654;1.98165;0.02688;22.62;-30.48;-3.06;32.287;-84.762;111.127;2676;2021-02-12 15:49:34:709
-0.78051;9.63666;-0.39265;-0.74847;9.77296;-0.31537;-0.06548;-0.1497;-0.10858;-0.17654;1.98165;0.02688;22.62;-30.48;-3.06;32.287;-84.762;111.127;2726;2021-02-12 15:49:34:759
-0.75417;9.65821;-0.39983;-0.68021;9.77871;-0.2907;-0.06548;-0.1497;-0.10858;-0.18082;1.86253;0.01588;22.98;-30.48;1.14;22.903;-85.674;113.141;2777;2021-02-12 15:49:34:810
-0.75417;9.65821;-0.39983;-0.68021;9.77871;-0.2907;-0.08229;-0.11524;-0.13361;-0.18082;1.86253;0.01588;22.98;-30.48;1.14;22.903;-85.674;113.141;2825;2021-02-12 15:49:34:858
-0.73502;9.65103;-0.43574;-0.64987;9.78124;-0.27475;-0.08229;-0.11524;-0.13361;-0.18082;1.86253;0.01588;22.98;-30.48;1.14;22.903;-85.674;113.141;2876;2021-02-12 15:49:34:909
-0.73502;9.65103;-0.43574;-0.64987;9.78124;-0.27475;-0.07654;-0.10389;-0.15445;-0.15638;1.72753;-0.01527;22.56;-30.36;5.52;9.147;-85.874;112.917;2926;2021-02-12 15:49:34:959
-0.75178;9.67976;-0.42617;-0.65303;9.78083;-0.2818;-0.07654;-0.10389;-0.15445;-0.15638;1.72753;-0.01527;22.56;-30.36;5.52;9.147;-85.874;112.917;2976;2021-02-12 15:49:35:009
-0.72784;9.69652;-0.47166;-0.65303;9.78083;-0.2818;-0.06414;-0.08305;-0.17155;-0.11179;1.59253;-0.04459;21.84;-30.72;8.04;3.725;-85.841;113.341;3025;2021-02-12 15:49:35:058
-0.72784;9.69652;-0.47166;-0.66782;9.77902;-0.30849;-0.06414;-0.08305;-0.17155;-0.11179;1.59253;-0.04459;21.84;-30.72;8.04;3.725;-85.841;113.341;3076;2021-02-12 15:49:35:109
-0.77572;9.70609;-0.50996;-0.66782;9.77902;-0.30849;-0.08924;-0.07003;-0.15412;-0.0562;1.43309;-0.05986;20.52;-30.06;11.58;354.525;-85.698;114.794;3126;2021-02-12 15:49:35:159
-0.77572;9.70609;-0.50996;-0.6944;9.77444;-0.38543;-0.08924;-0.07003;-0.15412;-0.0562;1.43309;-0.05986;20.52;-30.06;11.58;354.525;-85.698;114.794;3176;2021-02-12 15:49:35:209
-0.7446;9.66779;-0.54827;-0.6944;9.77444;-0.38543;-0.04203;-0.10431;-0.12064;-0.0562;1.43309;-0.05986;20.52;-30.06;11.58;354.525;-85.698;114.794;3226;2021-02-12 15:49:35:259
-0.7446;9.66779;-0.54827;-0.70582;9.77016;-0.46506;-0.04203;-0.10431;-0.12064;-0.00977;1.26693;-0.05498;18.72;-30.12;13.44;354.001;-85.355;119.032;3276;2021-02-12 15:49:35:309
-0.77572;9.6223;-0.59616;-0.70582;9.77016;-0.46506;-0.07033;-0.14497;-0.07337;-0.00977;1.26693;-0.05498;18.72;-30.12;13.44;354.001;-85.355;119.032;3326;2021-02-12 15:49:35:359
-0.77572;9.6223;-0.59616;-0.70158;9.76548;-0.56002;-0.07033;-0.14497;-0.07337;0.011;1.10261;-0.03971;16.26;-30.18;16.26;352.682;-84.748;128.598;3376;2021-02-12 15:49:35:409
-0.76854;9.60554;-0.65841;-0.70158;9.76548;-0.56002;-0.07736;-0.15748;-0.04508;0.011;1.10261;-0.03971;16.26;-30.18;16.26;352.682;-84.748;128.598;3426;2021-02-12 15:49:35:459
-0.76854;9.60554;-0.65841;-0.68234;9.76163;-0.64454;-0.07736;-0.15748;-0.04508;0.011;1.10261;-0.03971;16.26;-30.18;16.26;352.682;-84.748;128.598;3475;2021-02-12 15:49:35:508
-0.77572;9.59357;-0.7039;-0.68234;9.76163;-0.64454;-0.09221;-0.16179;-0.03118;0.00183;0.91874;-0.01833;15.06;-29.94;17.4;354.007;-84.508;133.368;3525;2021-02-12 15:49:35:558
-0.77572;9.59357;-0.7039;-0.66617;9.75944;-0.69276;-0.09221;-0.16179;-0.03118;0.00183;0.91874;-0.01833;15.06;-29.94;17.4;354.007;-84.508;133.368;3575;2021-02-12 15:49:35:608
-0.76614;9.60314;-0.73023;-0.66617;9.75944;-0.69276;-0.09824;-0.18908;-0.01483;-0.0281;0.74464;-0.00428;13.56;-29.76;18.84;351.397;-84.376;136.121;3626;2021-02-12 15:49:35:659
-0.76614;9.60314;-0.73023;-0.65115;9.75902;-0.71272;-0.09824;-0.18908;-0.01483;-0.0281;0.74464;-0.00428;13.56;-29.76;18.84;351.397;-84.376;136.121;3676;2021-02-12 15:49:35:709
-0.76375;9.60075;-0.74699;-0.65115;9.75902;-0.71272;-0.1156;-0.1922;-0.01326;-0.06658;0.55528;0.00489;11.88;-29.82;19.74;346.834;-84.351;137.585;3726;2021-02-12 15:49:35:759
-0.76375;9.60075;-0.74699;-0.64287;9.76047;-0.70029;-0.1156;-0.1922;-0.01326;-0.06658;0.55528;0.00489;11.88;-29.82;19.74;346.834;-84.351;137.585;3775;2021-02-12 15:49:35:808
-0.77572;9.58878;-0.73981;-0.64287;9.76047;-0.70029;-0.12652;-0.18066;-0.0187;-0.06658;0.55528;0.00489;11.88;-29.82;19.74;346.834;-84.351;137.585;3825;2021-02-12 15:49:35:858
-0.77572;9.58878;-0.73981;-0.64005;9.76362;-0.65766;-0.12652;-0.18066;-0.0187;-0.09468;0.36774;0.011;11.82;-29.64;20.88;345.388;-84.437;137.448;3876;2021-02-12 15:49:35:909
-0.77572;9.60075;-0.69192;-0.64005;9.76362;-0.65766;-0.1263;-0.16377;-0.02852;-0.09468;0.36774;0.011;11.82;-29.64;20.88;345.388;-84.437;137.448;3926;2021-02-12 15:49:35:959
-0.77572;9.60075;-0.69192;-0.64817;9.76608;-0.61158;-0.1263;-0.16377;-0.02852;-0.09896;0.19731;0.01772;10.92;-30.3;20.7;338.482;-84.786;133.336;3975;2021-02-12 15:49:36:008
-0.80206;9.60793;-0.69671;-0.64817;9.76608;-0.61158;-0.13104;-0.13583;-0.08025;-0.09896;0.19731;0.01772;10.92;-30.3;20.7;338.482;-84.786;133.336;4026;2021-02-12 15:49:36:059
-0.80206;9.60793;-0.69671;-0.66442;9.76724;-0.57442;-0.13104;-0.13583;-0.08025;-0.09896;0.19731;0.01772;10.92;-30.3;20.7;338.482;-84.786;133.336;4076;2021-02-12 15:49:36:109
-0.79248;9.63427;-0.64404;-0.66442;9.76724;-0.57442;-0.13745;-0.10536;-0.10223;-0.07819;0.02016;0.02993;10.8;-30.6;19.86;336.827;-84.862;130.845;4126;2021-02-12 15:49:36:159
-0.79248;9.63427;-0.64404;-0.67218;9.76877;-0.53832;-0.13745;-0.10536;-0.10223;-0.07819;0.02016;0.02993;10.8;-30.6;19.86;336.827;-84.862;130.845;4176;2021-02-12 15:49:36:209
-0.78769;9.663;-0.62728;-0.67218;9.76877;-0.53832;-0.12378;-0.09888;-0.10318;-0.0281;-0.14722;0.04581;10.44;-30.84;19.38;333.064;-84.962;128.69;4225;2021-02-12 15:49:36:258
-0.78769;9.663;-0.62728;-0.68018;9.76829;-0.53683;-0.12378;-0.09888;-0.10318;-0.0281;-0.14722;0.04581;10.44;-30.84;19.38;333.064;-84.962;128.69;4276;2021-02-12 15:49:36:309
-0.80685;9.65582;-0.61292;-0.68018;9.76829;-0.53683;-0.10401;-0.09249;-0.0846;0.03176;-0.29322;0.05742;11.4;-30.12;19.14;335.381;-84.931;128.282;4325;2021-02-12 15:49:36:358
-0.79727;9.65103;-0.61292;-0.68249;9.7672;-0.55359;-0.10401;-0.09249;-0.0846;0.03176;-0.29322;0.05742;11.4;-30.12;19.14;335.381;-84.931;128.282;4376;2021-02-12 15:49:36:409
-0.79727;9.65103;-0.61292;-0.68249;9.7672;-0.55359;-0.13127;-0.12122;-0.04238;0.03176;-0.29322;0.05742;11.4;-30.12;19.14;335.381;-84.931;128.282;4426;2021-02-12 15:49:36:459
-0.81403;9.67736;-0.61531;-0.68098;9.76445;-0.60179;-0.13127;-0.12122;-0.04238;0.09224;-0.43921;0.06475;12.12;-30.3;18.9;341.407;-84.683;131.467;4475;2021-02-12 15:49:36:508
-0.81403;9.67736;-0.61531;-0.68098;9.76445;-0.60179;-0.13282;-0.08206;0.00318;0.09224;-0.43921;0.06475;12.12;-30.3;18.9;341.407;-84.683;131.467;4526;2021-02-12 15:49:36:559
-0.81163;9.62469;-0.62489;-0.68811;9.7607;-0.6524;-0.13282;-0.08206;0.00318;0.1405;-0.57727;0.06353;13.2;-30.36;18.78;346.05;-84.451;133.474;4575;2021-02-12 15:49:36:608
-0.81163;9.62469;-0.62489;-0.68811;9.7607;-0.6524;-0.11914;-0.1088;0.04397;0.1405;-0.57727;0.06353;13.2;-30.36;18.78;346.05;-84.451;133.474;4626;2021-02-12 15:49:36:659
-0.826;9.63187;-0.62728;-0.70427;9.7572;-0.68657;-0.11914;-0.1088;0.04397;0.1405;-0.57727;0.06353;13.2;-30.36;18.78;346.05;-84.451;133.474;4676;2021-02-12 15:49:36:709
-0.826;9.63187;-0.62728;-0.70427;9.7572;-0.68657;-0.0986;-0.13518;0.07652;0.15516;-0.69394;0.06048;13.92;-30.0;18.42;350.906;-84.244;134.271;4726;2021-02-12 15:49:36:759
-0.82121;9.59357;-0.63686;-0.72205;9.75122;-0.75014;-0.0986;-0.13518;0.07652;0.15516;-0.69394;0.06048;13.92;-30.0;18.42;350.906;-84.244;134.271;4776;2021-02-12 15:49:36:809
-0.82121;9.59357;-0.63686;-0.72205;9.75122;-0.75014;-0.09668;-0.15368;0.11917;0.146;-0.81062;0.06231;15.24;-30.48;16.98;357.092;-83.905;136.093;4825;2021-02-12 15:49:36:858
-0.83797;9.59117;-0.65841;-0.74563;9.74732;-0.77728;-0.09668;-0.15368;0.11917;0.146;-0.81062;0.06231;15.24;-30.48;16.98;357.092;-83.905;136.093;4875;2021-02-12 15:49:36:908
-0.83797;9.59117;-0.65841;-0.74563;9.74732;-0.77728;-0.07305;-0.13376;0.162;0.10873;-0.91385;0.07636;16.74;-29.7;16.8;1.389;-83.694;136.191;4925;2021-02-12 15:49:36:958
-0.8667;9.56005;-0.65601;-0.76881;9.74372;-0.7995;-0.07305;-0.13376;0.162;0.10873;-0.91385;0.07636;16.74;-29.7;16.8;1.389;-83.694;136.191;4975;2021-02-12 15:49:37:008
